direction,protocol,port,ip_address
outbound,udp,57001-57011,0.0.0.80
outbound,udp,57001-57011,0.0.0.160
outbound,udp,57001-57011,0.0.0.240
outbound,udp,57001-57011,0.0.80.0
outbound,udp,57001-57011,0.0.80.80
outbound,udp,57001-57011,0.0.80.160
outbound,udp,57001-57011,0.0.80.240
outbound,udp,57001-57011,0.0.160.0
outbound,udp,57001-57011,0.0.160.80
outbound,udp,57001-57011,0.0.160.160
outbound,udp,57001-57011,0.0.160.240
outbound,udp,57001-57011,0.0.240.0
outbound,udp,57001-57011,0.0.240.80
outbound,udp,57001-57011,0.0.240.160
outbound,udp,57001-57011,0.0.240.240
outbound,udp,57001-57011,0.80.0.0
outbound,udp,57001-57011,0.80.0.80
outbound,udp,57001-57011,0.80.0.160
outbound,udp,57001-57011,0.80.0.240
outbound,udp,57001-57011,0.80.80.0
outbound,udp,57001-57011,0.80.80.80
outbound,udp,57001-57011,0.80.80.160
outbound,udp,57001-57011,0.80.80.240
outbound,udp,57001-57011,0.80.160.0
outbound,udp,57001-57011,0.80.160.80
outbound,udp,57001-57011,0.80.160.160
outbound,udp,57001-57011,0.80.160.240
outbound,udp,57001-57011,0.80.240.0
outbound,udp,57001-57011,0.80.240.80
outbound,udp,57001-57011,0.80.240.160
outbound,udp,57001-57011,0.80.240.240
outbound,udp,57001-57011,0.160.0.0
outbound,udp,57001-57011,0.160.0.80
outbound,udp,57001-57011,0.160.0.160
outbound,udp,57001-57011,0.160.0.240
outbound,udp,57001-57011,0.160.80.0
outbound,udp,57001-57011,0.160.80.80
outbound,udp,57001-57011,0.160.80.160
outbound,udp,57001-57011,0.160.80.240
outbound,udp,57001-57011,0.160.160.0
outbound,udp,57001-57011,0.160.160.80
outbound,udp,57001-57011,0.160.160.160
outbound,udp,57001-57011,0.160.160.240
outbound,udp,57001-57011,0.160.240.0
outbound,udp,57001-57011,0.160.240.80
outbound,udp,57001-57011,0.160.240.160
outbound,udp,57001-57011,0.160.240.240
outbound,udp,57001-57011,0.240.0.0
outbound,udp,57001-57011,0.240.0.80
outbound,udp,57001-57011,0.240.0.160
outbound,udp,57001-57011,0.240.0.240
outbound,udp,57001-57011,0.240.80.0
outbound,udp,57001-57011,0.240.80.80
outbound,udp,57001-57011,0.240.80.160
outbound,udp,57001-57011,0.240.80.240
outbound,udp,57001-57011,0.240.160.0
outbound,udp,57001-57011,0.240.160.80
outbound,udp,57001-57011,0.240.160.160
outbound,udp,57001-57011,0.240.160.240
outbound,udp,57001-57011,0.240.240.0
outbound,udp,57001-57011,0.240.240.80
outbound,udp,57001-57011,0.240.240.160
outbound,udp,57001-57011,0.240.240.240
outbound,udp,57001-57011,80.0.0.0
outbound,udp,57001-57011,80.0.0.80
outbound,udp,57001-57011,80.0.0.160
outbound,udp,57001-57011,80.0.0.240
outbound,udp,57001-57011,80.0.80.0
outbound,udp,57001-57011,80.0.80.80
outbound,udp,57001-57011,80.0.80.160
outbound,udp,57001-57011,80.0.80.240
outbound,udp,57001-57011,80.0.160.0
outbound,udp,57001-57011,80.0.160.80
outbound,udp,57001-57011,80.0.160.160
outbound,udp,57001-57011,80.0.160.240
outbound,udp,57001-57011,80.0.240.0
outbound,udp,57001-57011,80.0.240.80
outbound,udp,57001-57011,80.0.240.160
outbound,udp,57001-57011,80.0.240.240
outbound,udp,57001-57011,80.80.0.0
outbound,udp,57001-57011,80.80.0.80
outbound,udp,57001-57011,80.80.0.160
outbound,udp,57001-57011,80.80.0.240
outbound,udp,57001-57011,80.80.80.0
outbound,udp,57001-57011,80.80.80.80
outbound,udp,57001-57011,80.80.80.160
outbound,udp,57001-57011,80.80.80.240
outbound,udp,57001-57011,80.80.160.0
outbound,udp,57001-57011,80.80.160.80
outbound,udp,57001-57011,80.80.160.160
outbound,udp,57001-57011,80.80.160.240
outbound,udp,57001-57011,80.80.240.0
outbound,udp,57001-57011,80.80.240.80
outbound,udp,57001-57011,80.80.240.160
outbound,udp,57001-57011,80.80.240.240
outbound,udp,57001-57011,80.160.0.0
outbound,udp,57001-57011,80.160.0.80
outbound,udp,57001-57011,80.160.0.160
outbound,udp,57001-57011,80.160.0.240
outbound,udp,57001-57011,80.160.80.0
outbound,udp,57001-57011,80.160.80.80
outbound,udp,57001-57011,80.160.80.160
outbound,udp,57001-57011,80.160.80.240
outbound,udp,57001-57011,80.160.160.0
outbound,udp,57001-57011,80.160.160.80
outbound,udp,57001-57011,80.160.160.160
outbound,udp,57001-57011,80.160.160.240
outbound,udp,57001-57011,80.160.240.0
outbound,udp,57001-57011,80.160.240.80
outbound,udp,57001-57011,80.160.240.160
outbound,udp,57001-57011,80.160.240.240
outbound,udp,57001-57011,80.240.0.0
outbound,udp,57001-57011,80.240.0.80
outbound,udp,57001-57011,80.240.0.160
outbound,udp,57001-57011,80.240.0.240
outbound,udp,57001-57011,80.240.80.0
outbound,udp,57001-57011,80.240.80.80
outbound,udp,57001-57011,80.240.80.160
outbound,udp,57001-57011,80.240.80.240
outbound,udp,57001-57011,80.240.160.0
outbound,udp,57001-57011,80.240.160.80
outbound,udp,57001-57011,80.240.160.160
outbound,udp,57001-57011,80.240.160.240
outbound,udp,57001-57011,80.240.240.0
outbound,udp,57001-57011,80.240.240.80
outbound,udp,57001-57011,80.240.240.160
outbound,udp,57001-57011,80.240.240.240
outbound,udp,57001-57011,160.0.0.0
outbound,udp,57001-57011,160.0.0.80
outbound,udp,57001-57011,160.0.0.160
outbound,udp,57001-57011,160.0.0.240
outbound,udp,57001-57011,160.0.80.0
outbound,udp,57001-57011,160.0.80.80
outbound,udp,57001-57011,160.0.80.160
outbound,udp,57001-57011,160.0.80.240
outbound,udp,57001-57011,160.0.160.0
outbound,udp,57001-57011,160.0.160.80
outbound,udp,57001-57011,160.0.160.160
outbound,udp,57001-57011,160.0.160.240
outbound,udp,57001-57011,160.0.240.0
outbound,udp,57001-57011,160.0.240.80
outbound,udp,57001-57011,160.0.240.160
outbound,udp,57001-57011,160.0.240.240
outbound,udp,57001-57011,160.80.0.0
outbound,udp,57001-57011,160.80.0.80
outbound,udp,57001-57011,160.80.0.160
outbound,udp,57001-57011,160.80.0.240
outbound,udp,57001-57011,160.80.80.0
outbound,udp,57001-57011,160.80.80.80
outbound,udp,57001-57011,160.80.80.160
outbound,udp,57001-57011,160.80.80.240
outbound,udp,57001-57011,160.80.160.0
outbound,udp,57001-57011,160.80.160.80
outbound,udp,57001-57011,160.80.160.160
outbound,udp,57001-57011,160.80.160.240
outbound,udp,57001-57011,160.80.240.0
outbound,udp,57001-57011,160.80.240.80
outbound,udp,57001-57011,160.80.240.160
outbound,udp,57001-57011,160.80.240.240
outbound,udp,57001-57011,160.160.0.0
outbound,udp,57001-57011,160.160.0.80
outbound,udp,57001-57011,160.160.0.160
outbound,udp,57001-57011,160.160.0.240
outbound,udp,57001-57011,160.160.80.0
outbound,udp,57001-57011,160.160.80.80
outbound,udp,57001-57011,160.160.80.160
outbound,udp,57001-57011,160.160.80.240
outbound,udp,57001-57011,160.160.160.0
outbound,udp,57001-57011,160.160.160.80
outbound,udp,57001-57011,160.160.160.160
outbound,udp,57001-57011,160.160.160.240
outbound,udp,57001-57011,160.160.240.0
outbound,udp,57001-57011,160.160.240.80
outbound,udp,57001-57011,160.160.240.160
outbound,udp,57001-57011,160.160.240.240
outbound,udp,57001-57011,160.240.0.0
outbound,udp,57001-57011,160.240.0.80
outbound,udp,57001-57011,160.240.0.160
outbound,udp,57001-57011,160.240.0.240
outbound,udp,57001-57011,160.240.80.0
outbound,udp,57001-57011,160.240.80.80
outbound,udp,57001-57011,160.240.80.160
outbound,udp,57001-57011,160.240.80.240
outbound,udp,57001-57011,160.240.160.0
outbound,udp,57001-57011,160.240.160.80
outbound,udp,57001-57011,160.240.160.160
outbound,udp,57001-57011,160.240.160.240
outbound,udp,57001-57011,160.240.240.0
outbound,udp,57001-57011,160.240.240.80
outbound,udp,57001-57011,160.240.240.160
outbound,udp,57001-57011,160.240.240.240
outbound,udp,57001-57011,240.0.0.0
outbound,udp,57001-57011,240.0.0.80
outbound,udp,57001-57011,240.0.0.160
outbound,udp,57001-57011,240.0.0.240
outbound,udp,57001-57011,240.0.80.0
outbound,udp,57001-57011,240.0.80.80
outbound,udp,57001-57011,240.0.80.160
outbound,udp,57001-57011,240.0.80.240
outbound,udp,57001-57011,240.0.160.0
outbound,udp,57001-57011,240.0.160.80
outbound,udp,57001-57011,240.0.160.160
outbound,udp,57001-57011,240.0.160.240
outbound,udp,57001-57011,240.0.240.0
outbound,udp,57001-57011,240.0.240.80
outbound,udp,57001-57011,240.0.240.160
outbound,udp,57001-57011,240.0.240.240
outbound,udp,57001-57011,240.80.0.0
outbound,udp,57001-57011,240.80.0.80
outbound,udp,57001-57011,240.80.0.160
outbound,udp,57001-57011,240.80.0.240
outbound,udp,57001-57011,240.80.80.0
outbound,udp,57001-57011,240.80.80.80
outbound,udp,57001-57011,240.80.80.160
outbound,udp,57001-57011,240.80.80.240
outbound,udp,57001-57011,240.80.160.0
outbound,udp,57001-57011,240.80.160.80
outbound,udp,57001-57011,240.80.160.160
outbound,udp,57001-57011,240.80.160.240
outbound,udp,57001-57011,240.80.240.0
outbound,udp,57001-57011,240.80.240.80
outbound,udp,57001-57011,240.80.240.160
outbound,udp,57001-57011,240.80.240.240
outbound,udp,57001-57011,240.160.0.0
outbound,udp,57001-57011,240.160.0.80
outbound,udp,57001-57011,240.160.0.160
outbound,udp,57001-57011,240.160.0.240
outbound,udp,57001-57011,240.160.80.0
outbound,udp,57001-57011,240.160.80.80
outbound,udp,57001-57011,240.160.80.160
outbound,udp,57001-57011,240.160.80.240
outbound,udp,57001-57011,240.160.160.0
outbound,udp,57001-57011,240.160.160.80
outbound,udp,57001-57011,240.160.160.160
outbound,udp,57001-57011,240.160.160.240
outbound,udp,57001-57011,240.160.240.0
outbound,udp,57001-57011,240.160.240.80
outbound,udp,57001-57011,240.160.240.160
outbound,udp,57001-57011,240.160.240.240
outbound,udp,57001-57011,240.240.0.0
outbound,udp,57001-57011,240.240.0.80
outbound,udp,57001-57011,240.240.0.160
outbound,udp,57001-57011,240.240.0.240
outbound,udp,57001-57011,240.240.80.0
outbound,udp,57001-57011,240.240.80.80
outbound,udp,57001-57011,240.240.80.160
outbound,udp,57001-57011,240.240.80.240
outbound,udp,57001-57011,240.240.160.0
outbound,udp,57001-57011,240.240.160.80
outbound,udp,57001-57011,240.240.160.160
outbound,udp,57001-57011,240.240.160.240
outbound,udp,57001-57011,240.240.240.0
outbound,udp,57001-57011,240.240.240.80
outbound,udp,57001-57011,240.240.240.160
outbound,udp,57001-57011,240.240.240.240
outbound,udp,58001-58011,0.0.0.0
outbound,udp,58001-58011,0.0.0.80
outbound,udp,58001-58011,0.0.0.160
outbound,udp,58001-58011,0.0.0.240
outbound,udp,58001-58011,0.0.80.0
outbound,udp,58001-58011,0.0.80.80
outbound,udp,58001-58011,0.0.80.160
outbound,udp,58001-58011,0.0.80.240
outbound,udp,58001-58011,0.0.160.0
outbound,udp,58001-58011,0.0.160.80
outbound,udp,58001-58011,0.0.160.160
outbound,udp,58001-58011,0.0.160.240
outbound,udp,58001-58011,0.0.240.0
outbound,udp,58001-58011,0.0.240.80
outbound,udp,58001-58011,0.0.240.160
outbound,udp,58001-58011,0.0.240.240
outbound,udp,58001-58011,0.80.0.0
outbound,udp,58001-58011,0.80.0.80
outbound,udp,58001-58011,0.80.0.160
outbound,udp,58001-58011,0.80.0.240
outbound,udp,58001-58011,0.80.80.0
outbound,udp,58001-58011,0.80.80.80
outbound,udp,58001-58011,0.80.80.160
outbound,udp,58001-58011,0.80.80.240
outbound,udp,58001-58011,0.80.160.0
outbound,udp,58001-58011,0.80.160.80
outbound,udp,58001-58011,0.80.160.160
outbound,udp,58001-58011,0.80.160.240
outbound,udp,58001-58011,0.80.240.0
outbound,udp,58001-58011,0.80.240.80
outbound,udp,58001-58011,0.80.240.160
outbound,udp,58001-58011,0.80.240.240
outbound,udp,58001-58011,0.160.0.0
outbound,udp,58001-58011,0.160.0.80
outbound,udp,58001-58011,0.160.0.160
outbound,udp,58001-58011,0.160.0.240
outbound,udp,58001-58011,0.160.80.0
outbound,udp,58001-58011,0.160.80.80
outbound,udp,58001-58011,0.160.80.160
outbound,udp,58001-58011,0.160.80.240
outbound,udp,58001-58011,0.160.160.0
outbound,udp,58001-58011,0.160.160.80
outbound,udp,58001-58011,0.160.160.160
outbound,udp,58001-58011,0.160.160.240
outbound,udp,58001-58011,0.160.240.0
outbound,udp,58001-58011,0.160.240.80
outbound,udp,58001-58011,0.160.240.160
outbound,udp,58001-58011,0.160.240.240
outbound,udp,58001-58011,0.240.0.0
outbound,udp,58001-58011,0.240.0.80
outbound,udp,58001-58011,0.240.0.160
outbound,udp,58001-58011,0.240.0.240
outbound,udp,58001-58011,0.240.80.0
outbound,udp,58001-58011,0.240.80.80
outbound,udp,58001-58011,0.240.80.160
outbound,udp,58001-58011,0.240.80.240
outbound,udp,58001-58011,0.240.160.0
outbound,udp,58001-58011,0.240.160.80
outbound,udp,58001-58011,0.240.160.160
outbound,udp,58001-58011,0.240.160.240
outbound,udp,58001-58011,0.240.240.0
outbound,udp,58001-58011,0.240.240.80
outbound,udp,58001-58011,0.240.240.160
outbound,udp,58001-58011,0.240.240.240
outbound,udp,58001-58011,80.0.0.0
outbound,udp,58001-58011,80.0.0.80
outbound,udp,58001-58011,80.0.0.160
outbound,udp,58001-58011,80.0.0.240
outbound,udp,58001-58011,80.0.80.0
outbound,udp,58001-58011,80.0.80.80
outbound,udp,58001-58011,80.0.80.160
outbound,udp,58001-58011,80.0.80.240
outbound,udp,58001-58011,80.0.160.0
outbound,udp,58001-58011,80.0.160.80
outbound,udp,58001-58011,80.0.160.160
outbound,udp,58001-58011,80.0.160.240
outbound,udp,58001-58011,80.0.240.0
outbound,udp,58001-58011,80.0.240.80
outbound,udp,58001-58011,80.0.240.160
outbound,udp,58001-58011,80.0.240.240
outbound,udp,58001-58011,80.80.0.0
outbound,udp,58001-58011,80.80.0.80
outbound,udp,58001-58011,80.80.0.160
outbound,udp,58001-58011,80.80.0.240
outbound,udp,58001-58011,80.80.80.0
outbound,udp,58001-58011,80.80.80.80
outbound,udp,58001-58011,80.80.80.160
outbound,udp,58001-58011,80.80.80.240
outbound,udp,58001-58011,80.80.160.0
outbound,udp,58001-58011,80.80.160.80
outbound,udp,58001-58011,80.80.160.160
outbound,udp,58001-58011,80.80.160.240
outbound,udp,58001-58011,80.80.240.0
outbound,udp,58001-58011,80.80.240.80
outbound,udp,58001-58011,80.80.240.160
outbound,udp,58001-58011,80.80.240.240
outbound,udp,58001-58011,80.160.0.0
outbound,udp,58001-58011,80.160.0.80
outbound,udp,58001-58011,80.160.0.160
outbound,udp,58001-58011,80.160.0.240
outbound,udp,58001-58011,80.160.80.0
outbound,udp,58001-58011,80.160.80.80
outbound,udp,58001-58011,80.160.80.160
outbound,udp,58001-58011,80.160.80.240
outbound,udp,58001-58011,80.160.160.0
outbound,udp,58001-58011,80.160.160.80
outbound,udp,58001-58011,80.160.160.160
outbound,udp,58001-58011,80.160.160.240
outbound,udp,58001-58011,80.160.240.0
outbound,udp,58001-58011,80.160.240.80
outbound,udp,58001-58011,80.160.240.160
outbound,udp,58001-58011,80.160.240.240
outbound,udp,58001-58011,80.240.0.0
outbound,udp,58001-58011,80.240.0.80
outbound,udp,58001-58011,80.240.0.160
outbound,udp,58001-58011,80.240.0.240
outbound,udp,58001-58011,80.240.80.0
outbound,udp,58001-58011,80.240.80.80
outbound,udp,58001-58011,80.240.80.160
outbound,udp,58001-58011,80.240.80.240
outbound,udp,58001-58011,80.240.160.0
outbound,udp,58001-58011,80.240.160.80
outbound,udp,58001-58011,80.240.160.160
outbound,udp,58001-58011,80.240.160.240
outbound,udp,58001-58011,80.240.240.0
outbound,udp,58001-58011,80.240.240.80
outbound,udp,58001-58011,80.240.240.160
outbound,udp,58001-58011,80.240.240.240
outbound,udp,58001-58011,160.0.0.0
outbound,udp,58001-58011,160.0.0.80
outbound,udp,58001-58011,160.0.0.160
outbound,udp,58001-58011,160.0.0.240
outbound,udp,58001-58011,160.0.80.0
outbound,udp,58001-58011,160.0.80.80
outbound,udp,58001-58011,160.0.80.160
outbound,udp,58001-58011,160.0.80.240
outbound,udp,58001-58011,160.0.160.0
outbound,udp,58001-58011,160.0.160.80
outbound,udp,58001-58011,160.0.160.160
outbound,udp,58001-58011,160.0.160.240
outbound,udp,58001-58011,160.0.240.0
outbound,udp,58001-58011,160.0.240.80
outbound,udp,58001-58011,160.0.240.160
outbound,udp,58001-58011,160.0.240.240
outbound,udp,58001-58011,160.80.0.0
outbound,udp,58001-58011,160.80.0.80
outbound,udp,58001-58011,160.80.0.160
outbound,udp,58001-58011,160.80.0.240
outbound,udp,58001-58011,160.80.80.0
outbound,udp,58001-58011,160.80.80.80
outbound,udp,58001-58011,160.80.80.160
outbound,udp,58001-58011,160.80.80.240
outbound,udp,58001-58011,160.80.160.0
outbound,udp,58001-58011,160.80.160.80
outbound,udp,58001-58011,160.80.160.160
outbound,udp,58001-58011,160.80.160.240
outbound,udp,58001-58011,160.80.240.0
outbound,udp,58001-58011,160.80.240.80
outbound,udp,58001-58011,160.80.240.160
outbound,udp,58001-58011,160.80.240.240
outbound,udp,58001-58011,160.160.0.0
outbound,udp,58001-58011,160.160.0.80
outbound,udp,58001-58011,160.160.0.160
outbound,udp,58001-58011,160.160.0.240
outbound,udp,58001-58011,160.160.80.0
outbound,udp,58001-58011,160.160.80.80
outbound,udp,58001-58011,160.160.80.160
outbound,udp,58001-58011,160.160.80.240
outbound,udp,58001-58011,160.160.160.0
outbound,udp,58001-58011,160.160.160.80
outbound,udp,58001-58011,160.160.160.160
outbound,udp,58001-58011,160.160.160.240
outbound,udp,58001-58011,160.160.240.0
outbound,udp,58001-58011,160.160.240.80
outbound,udp,58001-58011,160.160.240.160
outbound,udp,58001-58011,160.160.240.240
outbound,udp,58001-58011,160.240.0.0
outbound,udp,58001-58011,160.240.0.80
outbound,udp,58001-58011,160.240.0.160
outbound,udp,58001-58011,160.240.0.240
outbound,udp,58001-58011,160.240.80.0
outbound,udp,58001-58011,160.240.80.80
outbound,udp,58001-58011,160.240.80.160
outbound,udp,58001-58011,160.240.80.240
outbound,udp,58001-58011,160.240.160.0
outbound,udp,58001-58011,160.240.160.80
outbound,udp,58001-58011,160.240.160.160
outbound,udp,58001-58011,160.240.160.240
outbound,udp,58001-58011,160.240.240.0
outbound,udp,58001-58011,160.240.240.80
outbound,udp,58001-58011,160.240.240.160
outbound,udp,58001-58011,160.240.240.240
outbound,udp,58001-58011,240.0.0.0
outbound,udp,58001-58011,240.0.0.80
outbound,udp,58001-58011,240.0.0.160
outbound,udp,58001-58011,240.0.0.240
outbound,udp,58001-58011,240.0.80.0
outbound,udp,58001-58011,240.0.80.80
outbound,udp,58001-58011,240.0.80.160
outbound,udp,58001-58011,240.0.80.240
outbound,udp,58001-58011,240.0.160.0
outbound,udp,58001-58011,240.0.160.80
outbound,udp,58001-58011,240.0.160.160
outbound,udp,58001-58011,240.0.160.240
outbound,udp,58001-58011,240.0.240.0
outbound,udp,58001-58011,240.0.240.80
outbound,udp,58001-58011,240.0.240.160
outbound,udp,58001-58011,240.0.240.240
outbound,udp,58001-58011,240.80.0.0
outbound,udp,58001-58011,240.80.0.80
outbound,udp,58001-58011,240.80.0.160
outbound,udp,58001-58011,240.80.0.240
outbound,udp,58001-58011,240.80.80.0
outbound,udp,58001-58011,240.80.80.80
outbound,udp,58001-58011,240.80.80.160
outbound,udp,58001-58011,240.80.80.240
outbound,udp,58001-58011,240.80.160.0
outbound,udp,58001-58011,240.80.160.80
outbound,udp,58001-58011,240.80.160.160
outbound,udp,58001-58011,240.80.160.240
outbound,udp,58001-58011,240.80.240.0
outbound,udp,58001-58011,240.80.240.80
outbound,udp,58001-58011,240.80.240.160
outbound,udp,58001-58011,240.80.240.240
outbound,udp,58001-58011,240.160.0.0
outbound,udp,58001-58011,240.160.0.80
outbound,udp,58001-58011,240.160.0.160
outbound,udp,58001-58011,240.160.0.240
outbound,udp,58001-58011,240.160.80.0
outbound,udp,58001-58011,240.160.80.80
outbound,udp,58001-58011,240.160.80.160
outbound,udp,58001-58011,240.160.80.240
outbound,udp,58001-58011,240.160.160.0
outbound,udp,58001-58011,240.160.160.80
outbound,udp,58001-58011,240.160.160.160
outbound,udp,58001-58011,240.160.160.240
outbound,udp,58001-58011,240.160.240.0
outbound,udp,58001-58011,240.160.240.80
outbound,udp,58001-58011,240.160.240.160
outbound,udp,58001-58011,240.160.240.240
outbound,udp,58001-58011,240.240.0.0
outbound,udp,58001-58011,240.240.0.80
outbound,udp,58001-58011,240.240.0.160
outbound,udp,58001-58011,240.240.0.240
outbound,udp,58001-58011,240.240.80.0
outbound,udp,58001-58011,240.240.80.80
outbound,udp,58001-58011,240.240.80.160
outbound,udp,58001-58011,240.240.80.240
outbound,udp,58001-58011,240.240.160.0
outbound,udp,58001-58011,240.240.160.80
outbound,udp,58001-58011,240.240.160.160
outbound,udp,58001-58011,240.240.160.240
outbound,udp,58001-58011,240.240.240.0
outbound,udp,58001-58011,240.240.240.80
outbound,udp,58001-58011,240.240.240.160
outbound,udp,58001-58011,240.240.240.240
outbound,udp,59001-59011,0.0.0.0
outbound,udp,59001-59011,0.0.0.80
outbound,udp,59001-59011,0.0.0.160
outbound,udp,59001-59011,0.0.0.240
outbound,udp,59001-59011,0.0.80.0
outbound,udp,59001-59011,0.0.80.80
outbound,udp,59001-59011,0.0.80.160
outbound,udp,59001-59011,0.0.80.240
outbound,udp,59001-59011,0.0.160.0
outbound,udp,59001-59011,0.0.160.80
outbound,udp,59001-59011,0.0.160.160
outbound,udp,59001-59011,0.0.160.240
outbound,udp,59001-59011,0.0.240.0
outbound,udp,59001-59011,0.0.240.80
outbound,udp,59001-59011,0.0.240.160
outbound,udp,59001-59011,0.0.240.240
outbound,udp,59001-59011,0.80.0.0
outbound,udp,59001-59011,0.80.0.80
outbound,udp,59001-59011,0.80.0.160
outbound,udp,59001-59011,0.80.0.240
outbound,udp,59001-59011,0.80.80.0
outbound,udp,59001-59011,0.80.80.80
outbound,udp,59001-59011,0.80.80.160
outbound,udp,59001-59011,0.80.80.240
outbound,udp,59001-59011,0.80.160.0
outbound,udp,59001-59011,0.80.160.80
outbound,udp,59001-59011,0.80.160.160
outbound,udp,59001-59011,0.80.160.240
outbound,udp,59001-59011,0.80.240.0
outbound,udp,59001-59011,0.80.240.80
outbound,udp,59001-59011,0.80.240.160
outbound,udp,59001-59011,0.80.240.240
outbound,udp,59001-59011,0.160.0.0
outbound,udp,59001-59011,0.160.0.80
outbound,udp,59001-59011,0.160.0.160
outbound,udp,59001-59011,0.160.0.240
outbound,udp,59001-59011,0.160.80.0
outbound,udp,59001-59011,0.160.80.80
outbound,udp,59001-59011,0.160.80.160
outbound,udp,59001-59011,0.160.80.240
outbound,udp,59001-59011,0.160.160.0
outbound,udp,59001-59011,0.160.160.80
outbound,udp,59001-59011,0.160.160.160
outbound,udp,59001-59011,0.160.160.240
outbound,udp,59001-59011,0.160.240.0
outbound,udp,59001-59011,0.160.240.80
outbound,udp,59001-59011,0.160.240.160
outbound,udp,59001-59011,0.160.240.240
outbound,udp,59001-59011,0.240.0.0
outbound,udp,59001-59011,0.240.0.80
outbound,udp,59001-59011,0.240.0.160
outbound,udp,59001-59011,0.240.0.240
outbound,udp,59001-59011,0.240.80.0
outbound,udp,59001-59011,0.240.80.80
outbound,udp,59001-59011,0.240.80.160
outbound,udp,59001-59011,0.240.80.240
outbound,udp,59001-59011,0.240.160.0
outbound,udp,59001-59011,0.240.160.80
outbound,udp,59001-59011,0.240.160.160
outbound,udp,59001-59011,0.240.160.240
outbound,udp,59001-59011,0.240.240.0
outbound,udp,59001-59011,0.240.240.80
outbound,udp,59001-59011,0.240.240.160
outbound,udp,59001-59011,0.240.240.240
outbound,udp,59001-59011,80.0.0.0
outbound,udp,59001-59011,80.0.0.80
outbound,udp,59001-59011,80.0.0.160
outbound,udp,59001-59011,80.0.0.240
outbound,udp,59001-59011,80.0.80.0
outbound,udp,59001-59011,80.0.80.80
outbound,udp,59001-59011,80.0.80.160
outbound,udp,59001-59011,80.0.80.240
outbound,udp,59001-59011,80.0.160.0
outbound,udp,59001-59011,80.0.160.80
outbound,udp,59001-59011,80.0.160.160
outbound,udp,59001-59011,80.0.160.240
outbound,udp,59001-59011,80.0.240.0
outbound,udp,59001-59011,80.0.240.80
outbound,udp,59001-59011,80.0.240.160
outbound,udp,59001-59011,80.0.240.240
outbound,udp,59001-59011,80.80.0.0
outbound,udp,59001-59011,80.80.0.80
outbound,udp,59001-59011,80.80.0.160
outbound,udp,59001-59011,80.80.0.240
outbound,udp,59001-59011,80.80.80.0
outbound,udp,59001-59011,80.80.80.80
outbound,udp,59001-59011,80.80.80.160
outbound,udp,59001-59011,80.80.80.240
outbound,udp,59001-59011,80.80.160.0
outbound,udp,59001-59011,80.80.160.80
outbound,udp,59001-59011,80.80.160.160
outbound,udp,59001-59011,80.80.160.240
outbound,udp,59001-59011,80.80.240.0
outbound,udp,59001-59011,80.80.240.80
outbound,udp,59001-59011,80.80.240.160
outbound,udp,59001-59011,80.80.240.240
outbound,udp,59001-59011,80.160.0.0
outbound,udp,59001-59011,80.160.0.80
outbound,udp,59001-59011,80.160.0.160
outbound,udp,59001-59011,80.160.0.240
outbound,udp,59001-59011,80.160.80.0
outbound,udp,59001-59011,80.160.80.80
outbound,udp,59001-59011,80.160.80.160
outbound,udp,59001-59011,80.160.80.240
outbound,udp,59001-59011,80.160.160.0
outbound,udp,59001-59011,80.160.160.80
outbound,udp,59001-59011,80.160.160.160
outbound,udp,59001-59011,80.160.160.240
outbound,udp,59001-59011,80.160.240.0
outbound,udp,59001-59011,80.160.240.80
outbound,udp,59001-59011,80.160.240.160
outbound,udp,59001-59011,80.160.240.240
outbound,udp,59001-59011,80.240.0.0
outbound,udp,59001-59011,80.240.0.80
outbound,udp,59001-59011,80.240.0.160
outbound,udp,59001-59011,80.240.0.240
outbound,udp,59001-59011,80.240.80.0
outbound,udp,59001-59011,80.240.80.80
outbound,udp,59001-59011,80.240.80.160
outbound,udp,59001-59011,80.240.80.240
outbound,udp,59001-59011,80.240.160.0
outbound,udp,59001-59011,80.240.160.80
outbound,udp,59001-59011,80.240.160.160
outbound,udp,59001-59011,80.240.160.240
outbound,udp,59001-59011,80.240.240.0
outbound,udp,59001-59011,80.240.240.80
outbound,udp,59001-59011,80.240.240.160
outbound,udp,59001-59011,80.240.240.240
outbound,udp,59001-59011,160.0.0.0
outbound,udp,59001-59011,160.0.0.80
outbound,udp,59001-59011,160.0.0.160
outbound,udp,59001-59011,160.0.0.240
outbound,udp,59001-59011,160.0.80.0
outbound,udp,59001-59011,160.0.80.80
outbound,udp,59001-59011,160.0.80.160
outbound,udp,59001-59011,160.0.80.240
outbound,udp,59001-59011,160.0.160.0
outbound,udp,59001-59011,160.0.160.80
outbound,udp,59001-59011,160.0.160.160
outbound,udp,59001-59011,160.0.160.240
outbound,udp,59001-59011,160.0.240.0
outbound,udp,59001-59011,160.0.240.80
outbound,udp,59001-59011,160.0.240.160
outbound,udp,59001-59011,160.0.240.240
outbound,udp,59001-59011,160.80.0.0
outbound,udp,59001-59011,160.80.0.80
outbound,udp,59001-59011,160.80.0.160
outbound,udp,59001-59011,160.80.0.240
outbound,udp,59001-59011,160.80.80.0
outbound,udp,59001-59011,160.80.80.80
outbound,udp,59001-59011,160.80.80.160
outbound,udp,59001-59011,160.80.80.240
outbound,udp,59001-59011,160.80.160.0
outbound,udp,59001-59011,160.80.160.80
outbound,udp,59001-59011,160.80.160.160
